dwh_id_dlproduct;product_id;dwh_id_dlpartner;dwh_id_product;product_name;title_id;title_name;content_type;platform;product_release_date;publisher;ips_project_code;ips_project_title;ips_project_label
2224;EP4062-NPEJ00453_00-DEADISLANDDCBNDL;7;59917;Dead Island Definitive Collection Voucher;NPEJ00453_00;Dead Island Definitive Collection Voucher;Game;PS4;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1961;EP4062-CUSA03290_00-ASIA000000000000;7;59923;Dead Island: Riptide Definitive Edition;CUSA03290_00;Dead Island: Riptide Definitive Edition;Game;PS4;27.09.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1962;EP4062-CUSA03290_00-RIPTIDEGAME00000;7;59923;Dead Island: Riptide Definitive Edition;CUSA03290_00;Dead Island: Riptide Definitive Edition;Game;PS4;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1963;EP4062-CUSA03291_00-ASIA000000000000;7;59923;Dead Island Riptide - Definitive Edition ＆ De...;CUSA03291_00;DEAD ISLAND DEFINITIVE EDITION;Game;PS4;01.06.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1964;EP4062-CUSA03291_00-ASIA000000000001;7;59920;Dead Island Definitive Edition;CUSA03291_00;DEAD ISLAND DEFINITIVE EDITION;Game;PS4;27.09.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1965;EP4062-CUSA03291_00-ASIA000000000002;7;59917;Dead Island Definitive Collection;CUSA03291_00;DEAD ISLAND DEFINITIVE EDITION;Game;PS4;27.09.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1966;EP4062-CUSA03291_00-DEADISLANDDCTL60;7;59917;Dead Island Definitive Collection;CUSA03291_00;DEAD ISLAND DEFINITIVE EDITION;Game;PS4;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1967;EP4062-CUSA03291_00-DEADISLANDGAME00;7;59920;Dead Island Definitive Edition;CUSA03291_00;DEAD ISLAND DEFINITIVE EDITION;Game;PS4;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
1073;442299;1;59915;Dead Island Definitive Edition (CN) (retail);N/A;Dead Island Definitive Edition;Game;PC;27.07.2020;Unknown;4002573;Dead Island Definitive Edition;KMDS
46;BS7F51G3DP8R;2;59921;Dead Island Definitive Edition;BS7F51G3DP8R;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
72;BPQT0CXNCMRK;2;59918;Dead Island Definitive Collection;BPQT0CXNCMRK;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
200;100721;1;59915;Dead Island Definitive Edition Bundle (Retail Box) (retail);N/A;Dead Island Definitive Edition Bundle (Retail Box) (retail);Game;PC;09.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
201;100722;1;59656;Dead Island Definitive Edition Bundle RU + CIS (Retail Box) (retail);N/A;Dead Island Definitive Edition Bundle RU + CIS (Retail Box) (retail);Game;PC;14.10.2018;Unknown;4002573;Dead Island Definitive Edition;KMDS
196;BXQ32G8GSX27;2;59924;Dead Island: Riptide Definitive Edition;BXQ32G8GSX27;Dead Island: Riptide Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
208;101994;1;59915;Dead Island Definitive Edition Bundle Asia (Retail Box) (retail);N/A;Dead Island Definitive Edition Bundle Asia (Retail Box) (retail);Game;PC;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
219;106622;1;59915;Dead Island Definitive Edition (EU) ESD (retail);N/A;Dead Island Definitive Edition;Game;PC;29.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
220;106623;1;59922;Dead Island Riptide - Definitive Edition (EU) ESD (retail);N/A;Dead Island Riptide Definitive Edition;Game;PC;29.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
221;106627;1;59915;Dead Island Definitive Edition (NA + ROW) ESD (retail);N/A;Dead Island Definitive Edition;Game;PC;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
222;106628;1;59915;Dead Island Definitive Edition (RU+CIS) ESD (retail);N/A;Dead Island Definitive Edition;Game;PC;01.06.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
223;106629;1;59915;Dead Island Definitive Edition (Asia) ESD (retail);N/A;Dead Island Definitive Edition;Game;PC;29.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
224;106630;1;59915;Dead Island Definitive Edition (Brazil) ESD (retail);N/A;Dead Island Definitive Edition;Game;PC;09.07.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
225;106631;1;59922;Dead Island Riptide - Definitive Edition (NA+ROW) ESD (retail);N/A;Dead Island Riptide Definitive Edition;Game;PC;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
226;106632;1;59922;Dead Island Riptide - Definitive Edition (RU+CIS) ESD (retail);N/A;Dead Island Riptide Definitive Edition;Game;PC;11.06.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
227;106633;1;59922;Dead Island Riptide - Definitive Edition (Asia) ESD (retail);N/A;Dead Island Riptide Definitive Edition;Game;PC;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
228;106634;1;59922;Dead Island Riptide - Definitive Edition (Brazil) ESD (retail);N/A;Dead Island Riptide Definitive Edition;Game;PC;23.06.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
229;106635;1;59915;Dead Island Definitive Edition Bundle (ESD) (NA+ROW) (retail);N/A;Dead Island Definitive Edition Bundle (ESD) (NA+ROW) (retail);Game;PC;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
230;106636;1;59915;Dead Island Definitive Edition Bundle (ESD) (RU+CIS) (retail);N/A;Dead Island Definitive Edition Bundle (ESD) (RU+CIS) (retail);Game;PC;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
231;106637;1;59915;Dead Island Definitive Edition Bundle (ESD) (Asia) (retail);N/A;Dead Island Definitive Edition Bundle (ESD) (Asia) (retail);Game;PC;29.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
232;106638;1;59656;Dead Island Definitive Edition Bundle (ESD) (Brazil) (retail);N/A;Dead Island Definitive Edition Bundle (ESD) (Brazil) (retail);Game;PC;01.06.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
233;106639;1;59915;Dead Island Definitive Edition Bundle (ESD) EU (retail);N/A;Dead Island Definitive Edition Bundle (ESD) EU (retail);Game;PC;27.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
3300;UP2047-NPUB50358_00-DIDECOLLECTION01;7;57981;Dead Island Definitive Collection;N/A;Dead Island Definitive Collection;N/A;PS4;17.04.2019;Unknown;4002573;Dead Island Definitive Edition;KMDS
2730;C1336CQW923K;2;57982;Dead Island Definitive Collection;N/A;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
2701;BVFNB5FR7CWM;2;57988;Dead Island: Riptide Definitive Edition;N/A;Dead Island: Riptide Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
2704;BW03TF1SGWKN;2;57982;Dead Island Definitive Collection;N/A;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
2663;BP67K9ZVMRRT;2;57985;Dead Island Definitive Edition;N/A;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
3118;EP4062-CUSA03291_00-DEADISLANDDCPROR            ;7;57981;Dead Island Definitive Collection;CUSA03291_00;DEAD ISLAND DEFINITIVE EDITION;Game;PS4;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
2750;C3Q4HWGVT8DC;2;57988;Dead Island: Riptide Definitive Edition;N/A;Dead Island: Riptide Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
2738;C26T4SPTHTBD;2;57985;Dead Island Definitive Edition;N/A;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
2758;C5HRTD1X63FC;2;57985;Dead Island Definitive Edition;N/A;Dead Island Definitive Edition;Game;Xbox One;31.05.2016;Unknown;4002573;Dead Island Definitive Edition;KMDS
5351;461510;1;-2;"MotoGP&amp;trade;15: Game RU/CIS (retail)";N/A;"MotoGP&amp;trade;15: Game RU/CIS (retail)";N/A;PC;01.01.1970;Milestone;4002582;Moto GP 15;Milestone
5391;79059;1;-2;MotoGP™15 Compact;N/A;MotoGP™15 Compact;N/A;PC;10.12.2015;Milestone;4002582;Moto GP 15;Milestone
5380;62485;1;-2;"MotoGP&amp;trade;15: Game";N/A;"MotoGP&amp;trade;15: Game";N/A;PC;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
5381;68640;1;-2;MotoGP™15: 4 Stroke Champions and Events;N/A;MotoGP™15: 4 Strokes Champions and Events;N/A;PC;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
5382;69069;1;-2;MotoGP™15: Special Edition;N/A;MotoGP™15: Special Edition;N/A;PC;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
5383;69196;1;-2;MotoGP™15: Season Pass;N/A;MotoGP™15: Season Pass;N/A;PC;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
5384;75039;1;-2;MotoGP™15 Red Bull Rookies Cup;N/A;MotoGP™15 Red Bull Rookies Cup;N/A;PC;10.09.2015;Milestone;4002582;Moto GP 15;Milestone
5385;75041;1;-2;MotoGP™15 GP de Portugal Circuito Estoril;N/A;MotoGP™15 GP de Portugal Circuito Estoril;N/A;PC;04.12.2015;Milestone;4002582;Moto GP 15;Milestone
1746806;483932;1;-2;"MotoGP&amp;trade;15: Game CN (retail)";N/A;"MotoGP&amp;trade;15: Game CN (retail)";N/A;PC;01.01.1970;Milestone;4002582;Moto GP 15;Milestone
3422008;EP4356-NPEB02259_00-MOTOGP15FULLGAME;7;-2;MotoGP™15;NPEB02259_00;MotoGP™15;Game;PS3;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3422009;EP4356-NPEB02364_00-MOTOGP15COMPACT0;7;-2;MotoGP™15 Compact;NPEB02364_00;MotoGP™15 Compact;Game;PS3;10.12.2015;Milestone;4002582;Moto GP 15;Milestone
3422078;HP8903-CUSA04175_00-MOTOGP15DLC01000;7;-2;MotoGP™15 DLC1;CUSA04175_00;MotoGP™15;Add-On;PS4;28.09.2016;Milestone;4002582;Moto GP 15;Milestone
3422079;HP8903-CUSA04175_00-MOTOGP15FULLGAME;7;-2;MotoGP™15;CUSA04175_00;MotoGP™15;Game;PS4;28.09.2016;Milestone;4002582;Moto GP 15;Milestone
3421599;EP4356-BLES02162_00-MOTOGP15DLC01000;7;-2;MotoGP™15 Moto2™ and Moto3™;BLES02162_00;MOTOGP™15;Add-On;PS3;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421600;EP4356-BLES02162_00-MOTOGP15DLC02000;7;-2;MotoGP™15 4-Stroke Champions and Events;BLES02162_00;MOTOGP™15;Add-On;PS3;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421601;EP4356-BLES02162_00-MOTOGP15DLC03000;7;-2;MotoGP™15 Red Bull Rookies Cup;BLES02162_00;MOTOGP™15;Add-On;PS3;10.09.2015;Milestone;4002582;Moto GP 15;Milestone
3421602;EP4356-BLES02162_00-MOTOGP15DLC04000;7;-2;MotoGP™15 GP de Portugal Circuito Estoril;BLES02162_00;MOTOGP™15;Add-On;PS3;04.12.2015;Milestone;4002582;Moto GP 15;Milestone
3421603;EP4356-BLES02162_00-MOTOGP15SEASON00;7;-2;MotoGP™15 Season Pass;BLES02162_00;MOTOGP™15;Add-On;PS3;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421660;EP4356-CUSA02041_00-MOTOGP15DLC01000;7;-2;MotoGP™15 Moto2™ and Moto3™;CUSA02041_00;MOTOGP™15;Add-On;PS4;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421661;EP4356-CUSA02041_00-MOTOGP15DLC02000;7;-2;MotoGP™15 4-Stroke Champions and Events;CUSA02041_00;MOTOGP™15;Add-On;PS4;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421662;EP4356-CUSA02041_00-MOTOGP15DLC03000;7;-2;MotoGP™15 Red Bull Rookies Cup;CUSA02041_00;MOTOGP™15;Add-On;PS4;10.09.2015;Milestone;4002582;Moto GP 15;Milestone
3421663;EP4356-CUSA02041_00-MOTOGP15DLC04000;7;-2;MotoGP™15 GP de Portugal Circuito Estoril;CUSA02041_00;MOTOGP™15;Add-On;PS4;04.12.2015;Milestone;4002582;Moto GP 15;Milestone
3421664;EP4356-CUSA02041_00-MOTOGP15FULLGAME;7;-2;MotoGP™15;CUSA02041_00;MOTOGP™15;Game;PS4;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421665;EP4356-CUSA02041_00-MOTOGP15SEASON00;7;-2;MotoGP™15 Season Pass;CUSA02041_00;MOTOGP™15;Add-On;PS4;24.06.2015;Milestone;4002582;Moto GP 15;Milestone
3421666;EP4356-CUSA03647_00-MOTOGP15COMPACT0;7;-2;MotoGP™15 Compact;CUSA03647_00;MotoGP™15 Compact;Game;PS4;10.12.2015;Milestone;4002582;Moto GP 15;Milestone
1077;442306;1;61245;The Interactive Adventures of Dog Mendoca and Pizzaboy (CN) (retail);N/A;The Interactive Adventures of Dog Mendonça and Pizzaboy;Game;PC;27.07.2020;Unknown;4002672;Dog Mendonca & Pizza Boy The Interactive Adventures;KMRC
1233;53486;1;61245;The Interactive Adventures of Dog Mendonça and Pizzaboy;N/A;The Interactive Adventures of Dog Mendonça and Pizzaboy;Game;PC;01.03.2016;Unknown;4002672;Dog Mendonca & Pizza Boy The Interactive Adventures;KMRC
1390;81374;1;61622;Pro Simulator Pack;N/A;Pro Simulator Pack;Game;PC;13.10.2015;Unknown;4002728;Pro Simulator Pack;KMRC
3015;HACPAUP7A;8;79838;Metro: Last Light Redux;HACPAUP7A;Metro: Last Light Redux;Title;Switch;16.01.2020;KOCHMEDIA;4002731;Metro Last Light Redux;KMDS
3016;HACPAUP7B;8;79838;Metro: Last Light Redux;HACPAUP7B;Metro: Last Light Redux;Title;Switch;19.03.2020;KOCHMEDIA;4002731;Metro Last Light Redux;KMDS
3058;metro_last_light;6;86247;Metro Last Light Redux;b65c1c4dcdf24446bcecda190c6a2fe7;Metro Last Light Redux;Game;Stadia;09.09.2020;Unknown;4002731;Metro Last Light Redux;KMDS
2565;UP2047-CUSA16730_00-TBTIVGAMEUSA0000;7;74448;The Bard's Tale IV: Director's Cut;CUSA16730_00;The Bard's Tale IV: Director's Cut;Game;PS4;27.08.2019;Unknown;4002856;The Bards Tale IV;KMDS
2158;EP4062-CUSA16727_00-TBTIVGAMEEUR0000;7;74448;The Bard's Tale IV: Director's Cut;CUSA16727_00;The Bard's Tale IV: Director's Cut;Game;PS4;27.08.2019;Unknown;4002856;The Bards Tale IV;KMDS
2463;UP2047-CUSA01752_00-DEADISLANDRRGAME;7;57528;Dead Island: Retro Revenge;CUSA01752_00;Dead Island: Retro Revenge;Game;PS4;01.08.2016;Unknown;4002920;Dead Island Retro Revenge;KMDS
1264;56043;1;-2;Dead Island: Retro Game for Beta Testing (retail);N/A;Dead Island Retro Revenge;Demo;PC;05.03.2015;Unknown;4002920;Dead Island Retro Revenge;KMDS
1265;56044;1;57527;Dead Island: Retro Revenge;N/A;Dead Island Retro Revenge;Game;PC;09.05.2016;Unknown;4002920;Dead Island Retro Revenge;KMDS
1926;EP4062-CUSA01647_00-ASIA000000000000;7;57528;Dead Island Retro Revenge;CUSA01647_00;Dead Island Retro Revenge;Game;PS4;27.09.2016;Unknown;4002920;Dead Island Retro Revenge;KMDS
1927;EP4062-CUSA01647_00-DEADISLANDRRGAME;7;57528;Dead Island Retro Revenge;CUSA01647_00;Dead Island Retro Revenge;Game;PS4;01.08.2016;Unknown;4002920;Dead Island Retro Revenge;KMDS
1060;442267;1;57527;Dead Island: Retro Revenge (CN) (retail);N/A;Dead Island Retro Revenge;Game;PC;20.08.2020;Unknown;4002920;Dead Island Retro Revenge;KMDS
197;BXQ6MXMCSNR7;2;57529;Dead Island Retro Revenge;BXQ6MXMCSNR7;Dead Island Retro Revenge;Game;Xbox One;01.08.2016;Unknown;4002920;Dead Island Retro Revenge;KMDS
3017;HACPAUPSA;8;79827;Metro 2033 Redux;HACPAUPSA;Metro 2033 Redux;Title;Switch;16.01.2020;KOCHMEDIA;4002922;Metro 2033 Redux;KMDS
3018;HACPAUPSB;8;79827;Metro 2033 Redux;HACPAUPSB;Metro 2033 Redux;Title;Switch;19.03.2020;KOCHMEDIA;4002922;Metro 2033 Redux;KMDS
3053;metro_2033;6;86248;Metro 2033 Redux;9b3ea6519cac48d68ca821f07b1a6a3d;Metro 2033 Redux;Game;Stadia;09.09.2020;Unknown;4002922;Metro 2033 Redux;KMDS
2747;C3GGWPTNVV6W;2;60446;Deadlight Director's Cut Unlock Key;N/A;Deadlight: Director's Cut;Durable;Xbox One;21.06.2016;Unknown;4002932;Deadlight;KMDS
2664;BPM197556HCH;2;60446;Deadlight: Director's Cut;N/A;Deadlight: Director's Cut;Game;Xbox One;21.06.2016;Unknown;4002932;Deadlight;KMDS
2699;BV65LVWBWT8W;2;60446;Deadlight: Director's Cut;N/A;Deadlight: Director's Cut;Game;Xbox One;21.06.2016;Unknown;4002932;Deadlight;KMDS
2705;BW6N86T5S07X;2;60446;Deadlight: Director's Cut;N/A;Deadlight: Director's Cut;Game;Xbox One;21.06.2016;Unknown;4002932;Deadlight;KMDS
2707;BWDMTF2FBZ5Q;2;60446;Deadlight Director's Cut Unlock Key;N/A;Deadlight: Director's Cut;Durable;Xbox One;21.06.2016;Unknown;4002932;Deadlight;KMDS
235;110524;1;62381;Deadlight Directors Cut EU (retail);N/A;Deadlight Director’s Cut;Game;PC;17.06.2016;Unknown;4002932;Deadlight;KMDS
236;110525;1;62381;Deadlight Directors Cut NA ROW (retail);N/A;Deadlight Director’s Cut;Game;PC;21.06.2016;Unknown;4002932;Deadlight;KMDS
237;110526;1;62381;Deadlight Directors Cut RU (retail);N/A;Deadlight Director’s Cut;Game;PC;21.06.2016;Unknown;4002932;Deadlight;KMDS
238;110527;1;62381;Deadlight Directors Cut ASIA (retail);N/A;Deadlight Director’s Cut;Game;PC;20.06.2016;Unknown;4002932;Deadlight;KMDS
239;110528;1;62122;Deadlight Directors Cut BR (retail);N/A;Deadlight Directors Cut;Game;PC;26.06.2016;Unknown;4002932;Deadlight;KMDS
58;C0SKP911GZMV;2;62384;Deadlight: Director's Cut;C0SKP911GZMV;Deadlight: Director's Cut;Game;Xbox One;21.06.2016;Unknown;4002932;Deadlight;KMDS
1061;442268;1;62122;Deadlight Directors Cut (CN) (retail);N/A;Deadlight Director’s Cut;Game;PC;27.07.2020;Unknown;4002932;Deadlight;KMDS
1429;86875;1;62381;Deadlight Directors Cut for Beta Testing (retail);N/A;Deadlight Director’s Cut;Game;PC;17.02.2016;Unknown;4002932;Deadlight;KMDS
1430;86876;1;62381;Deadlight Directors Cut;N/A;Deadlight Director’s Cut;Game;PC;03.06.2016;Unknown;4002932;Deadlight;KMDS
2484;UP2047-CUSA04460_00-DEADLIGHTPS40100;7;62383;Deadlight: Director's Cut;CUSA04460_00;Deadlight: Director's Cut;Game;PS4;21.06.2016;Unknown;4002932;Deadlight;KMDS
1968;EP4062-CUSA04434_00-ASIALIGHTPS40100;7;62383;Deadlight: Director's Cut;CUSA04434_00;Deadlight: Director's Cut;Game;PS4;27.09.2016;Unknown;4002932;Deadlight;KMDS
1969;EP4062-CUSA04434_00-DEADLIGHTPS40100;7;62383;Deadlight: Director's Cut;CUSA04434_00;Deadlight: Director's Cut;Game;PS4;21.06.2016;Unknown;4002932;Deadlight;KMDS
1970;EP4062-CUSA05098_00-DLC0000000000000;7;65131;Let's Sing 2017 Party Classics Song Pack;CUSA05098_00;LET'S SING 2017;Add-On;PS4;18.11.2016;Unknown;4002936;Lets Sing 2017;KMRC
1971;EP4062-CUSA05098_00-DLC1000000000000;7;65129;Let's Sing 2017 Best of 80's Song Pack;CUSA05098_00;LET'S SING 2017;Add-On;PS4;16.12.2016;Unknown;4002936;Lets Sing 2017;KMRC
1972;EP4062-CUSA05098_00-DLC2000000000000;7;65133;Let's Sing 2017 Chart Hits Song Pack;CUSA05098_00;LET'S SING 2017;Add-On;PS4;13.01.2017;Unknown;4002936;Lets Sing 2017;KMRC
1973;EP4062-CUSA05098_00-VGKMLETSSING2017;7;64331;Let's Sing 2017;CUSA05098_00;LET'S SING 2017;Game;PS4;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
1974;EP4062-CUSA05100_00-VGKMLETSSING2017;7;64337;Let's Sing 9 Versión Española;CUSA05100_00;Let's Sing 2017;Game;PS4;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
1975;EP4062-CUSA05101_00-VGKMLETSSING2017;7;64333;Let's Sing 2017 Hits français et internationaux;CUSA05101_00;Let's Sing 2017 Hits français et internationaux;Game;PS4;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
1976;EP4062-CUSA05102_00-VGKMLETSSING2017;7;64330;Let's Sing 2017 mit deutschen Hits;CUSA05102_00;Let's Sing 2017 mit deutschen Hits;Game;PS4;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
54;BQ8KHW8RTT7Q;2;67266;Let's Sing 2017 mit deutschen Hits;BQ8KHW8RTT7Q;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
73;BPTL9H93MR1V;2;65135;Let's Sing 2017 - Deutsche Hits Pack;BRQ6VDTZH6WV;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
34;BNPRK9HB5LHG;2;72522;Let's Sing Collection;BNPRK9HB5LHG;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
101;BZX3LV47LNP8;2;72522;Let's Sing Collection;BZX3LV47LNP8;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
114;BT6C1FPNGS1L;2;72522;Let's Sing Collection;BT6C1FPNGS1L;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
111;BRQ6VDTZH6WV;2;64308;Let's Sing 2017;BRQ6VDTZH6WV;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
109;BQ7ZDN94G601;2;64336;Now That's What I Call Sing 2;BQ7ZDN94G601;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
131;BTNCX11TGFXJ;2;65132;Party Classics Song Pack;BRQ6VDTZH6WV;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
193;BNQBV0VFC8X7;2;65134;Chart Hits Song Pack;BRQ6VDTZH6WV;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
194;BQFDC4M1HF4B;2;65130;Best of 80's Song Pack;BRQ6VDTZH6WV;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
156;BWF2XGZBS7WR;2;64334;Let's Sing 2017 Hits français et internationaux;BWF2XGZBS7WR;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2703;BVQR1Z356BW4;2;63195;Default Title;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2711;BWR860670SDG;2;63195;Chart Hits Song Pack;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2731;C14QGGPMD19D;2;63195;LS2017FRA Downloadable Content Test 1;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2726;C0RBM3S5KC3C;2;62370;Let's Sing 2017;N/A;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2733;C1DJX3WWX2Q7;2;62398;Now That's What I Call Sing 2;N/A;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2734;C1FPKXTPKD7B;2;62396;Let's Sing 2017 Hits français et internationaux;N/A;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2697;BV2339423Q0H;2;63193;LS2017 Downloadable Content Test;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2691;BT7J5QJZ73VJ;2;63195;Default Title;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2681;BS5DVB0QMXBF;2;63191;Best of 80's Song Pack;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2682;BSCN9DP303CV;2;63193;Default Title;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2661;BP0GMC71VLMD;2;63196;Let's Sing 2017 - Deutsche Hits Pack;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2662;BP171BFM4QKP;2;63193;Party Classics Song Pack;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2666;BPQSNTXM6P3S;2;62370;Let's Sing 2017;N/A;Let's Sing;Game;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2671;BQW2GWQNJVZN;2;63193;LS2017 DLC Test;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
2657;BNBCST4K4G8G;2;63191;LS2017 DLC Test 2;N/A;Let's Sing;Durable;Xbox One;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
3119;EP4062-CUSA05099_00-DLC0000000000000            ;7;63192;Party Classics Song Pack;CUSA05099_00;LET'S SING 2017;Add-On;PS4;21.11.2016;Unknown;4002936;Lets Sing 2017;KMRC
3120;EP4062-CUSA05099_00-DLC1000000000000            ;7;63190;Now That’s What I Call Sing 2 - Best of 80's ...;CUSA05099_00;LET'S SING 2017;Add-On;PS4;16.12.2016;Unknown;4002936;Lets Sing 2017;KMRC
3121;EP4062-CUSA05099_00-DLC2000000000000            ;7;63194;Now That's What I Call Sing 2 - Chart Hits Song...;CUSA05099_00;LET'S SING 2017;Add-On;PS4;13.01.2017;Unknown;4002936;Lets Sing 2017;KMRC
3122;EP4062-CUSA05099_00-VGKMLETSSING2017            ;7;62397;Now That’s What I Call Sing 2;CUSA05099_00;LET'S SING 2017;Game;PS4;14.10.2016;Unknown;4002936;Lets Sing 2017;KMRC
427;165204;1;70870;Constructor - 10 Buildings Developer Comp (retail);N/A;Constructor - 10 Buildings;DLC;PC;26.05.2017;Unknown;4002997;Constructor (Deep Silver);KMDS
428;165206;1;71129;Constructor - 10 Buildings;N/A;Constructor Building Pack 1 - World Tenant Buildings;DLC;PC;25.05.2017;Unknown;4002997;Constructor (Deep Silver);KMDS
429;165433;1;74570;Constructor Building Pack 2 : Made In America For Testing (retail);N/A;Constructor Building Pack 2 : Made In America;DLC;PC;14.02.2018;Unknown;4002997;Constructor (Deep Silver);KMDS
